bpuic;y_Coord_Est;x_Coord_Nord
8582248;605926;250104
8583646;765370;163433
8509797;767412;154804
8531058;767409;182904
8578431;765550;254525
8578432;765540;254182
8583645;765504;163267
8531274;765476;187174
8578433;765450;253810
8509897;765438;187533
8574742;765433;203328
8591094;684549;245991
8580289;684549;269700
8588893;784039;185725
8574947;784038;151603
8590826;684762;238656
8577436;688880;205725
8573471;688924;287335
8590554;688917;250242
8590541;688915;252420
8580585;786693;156742
8594547;786649;194350
8582865;786609;193313
8579989;805099;128110
8579797;543038;208872
8581206;731517;252435
8580770;752124;212250
8574413;752154;212633
8580180;752218;184477
8574553;752244;181195
8578416;752362;244618
8580635;683399;264300
8590677;683384;242946
8578425;750348;244390
8579831;750549;243000
8570447;560900;158200
8574184;732631;242457
8581620;730681;269109
8574182;730849;242819
8590485;682409;240385
8573159;682407;236671
8574186;733863;243034
8595914;703491;261992
8509767;734014;176441
8575043;734635;174519
8574187;734637;243385
8575099;732440;175368
8509958;732624;175501
8583086;582984;104794
8571921;570257;216351
8593628;552138;216137
8503748;714146;229152
8573285;712801;270687
8503641;712901;225876
8506706;713173;271005
8573821;713296;227854
8594740;711290;267826
8579754;595510;245000
8575550;705863;109674
8583011;722232;116430
8594546;786549;194160
8574951;780837;147868
8581811;602552;244734
8572694;631739;238445
8589647;745713;254590
8594203;642607;236683
8572410;640089;258632
8503447;683332;247273
8595639;628495;256841
8583788;751311;263145
8594260;603712;201577
8589965;584774;223669
8571375;596673;205030
8581158;656149;207413
8589490;657711;249616
8505720;645052;129735
8591919;613450;176731
8588651;642549;247073
8506891;686699;263400
8571973;598838;244430
8571818;540238;205103
8588551;599892;202139
8571089;631764;129323
8588322;614130;134572
8595987;634840;244457
8576144;612104;198752
8572988;645616;228496
8572886;648859;184593
8589799;665574;212502
8571076;633898;127419
8589760;663484;211494
8572522;659396;259557
8507873;605283;179388
8594325;644666;163800
8507732;597167;187388
8570991;572754;104226
8576860;614418;176135
8578652;642353;251231
8576676;633973;199350
8578659;646326;250631
8581294;659748;259362
8572859;642419;206483
8579380;560526;129850
8583246;564889;117996
8590245;667553;255121
8571752;619608;199004
8591416;681143;250350
8590551;690028;249999
8590126;601890;197262
8578643;645820;249210
8576652;580484;117323
8594535;612677;177260
8571104;635116;129045
8582439;561324;126720
8587227;575911;190765
8593295;595620;197320
8505730;645071;127104
8591266;682099;251350
8589797;669430;212460
8589079;594192;190197
8505096;691469;207344
8578271;628710;259786
8502352;640211;233631
8570931;600499;115801
8502050;650863;226346
8589185;642610;247451
8571431;604294;186605
8590058;598325;195750
8582089;571413;259684
8577946;595109;225929
8579299;536754;180984
8530735;613601;267516
8583435;614735;108825
8570612;567079;128937
8572469;653761;253894
8591414;682179;246216
8576733;647742;178775
8576658;582108;117651
8590159;644732;248433
8577254;657721;228443
8590801;674567;249953
8507738;602139;187461
8570512;628491;172197
8530257;600272;199431
8570830;596944;122362
8578093;608905;226303
8589997;599450;197100
8591158;679043;251629
8505703;642646;131164
8500779;635085;252048
8589766;665680;209718
8572352;635382;244670
8508655;629588;216382
8572142;614389;253200
8572777;633436;225655
8579960;660083;192765
8592170;539206;150888
8501990;617328;127364
8572907;662949;197475
8571654;605199;179838
8572905;659410;193242
8579365;654101;137134
8579340;642605;130433
8580436;565395;126887
8571624;610504;187948
8576532;644327;163159
8591200;679828;253093
8590853;693416;230742
8587886;792736;163700
8531095;639189;158059
8580520;592134;147612
8571295;592366;138875
8571672;592395;179440
8571461;592413;217003
8580239;592436;147650
8577880;592479;173860
8508873;592704;217253
8509894;766916;161427
8574489;766886;205213
8580539;592874;147706
8593098;493724;119324
8592664;493601;114365
8593096;493572;120018
8592652;493424;113262
8593105;493297;117149
8593099;493271;120144
8595041;493207;119928
8595224;493147;113624
8595952;493039;119778
8592658;492659;113370
8593091;492541;117279
8595556;492490;116137
8592620;492432;115892
8574473;716753;231545
8580134;705352;148437
8576461;701875;114051
8573334;698661;282472
8591016;696612;261277
8503885;679528;259589
8530722;680949;205098
8580764;585386;249354
8570685;583761;101951
8579202;557990;144222
8504668;556918;129506
8501757;549150;148075
8592196;539984;151832
8573225;687424;261675
8576154;687416;256012
8592632;489194;112547
8592768;489153;115064
8592638;489099;112640
8577673;561819;165925
8577682;561832;168322
8504851;562046;168146
8595027;497324;120110
8593174;497323;118018
8593054;497282;114015
8593162;497276;118342
8593061;497239;114179
8592722;498559;125581
8581927;509593;142090
8504569;519700;175999
8570156;520689;165857
8504653;520655;150552
8570230;520556;171829
8570050;520325;150349
8592081;539042;154963
8504774;539030;181423
8579119;571878;127369
8572858;643023;205433
8580732;633606;228809
8502965;658319;254349
8588171;613214;177475
8576315;615502;159264
8576740;647627;177710
8583643;765802;163303
8593494;610541;213141
8590143;646579;247690
8589809;667512;212341
8578692;655621;250941
8593506;607864;264123
8530634;691285;217940
8571354;595276;201829
8582566;632774;169239
8591920;613881;178037
8502871;658285;257045
8580891;639404;172728
8581975;642038;219053
8583495;576118;215470
8570920;605778;106012
8579565;627443;128141
8571704;605165;184969
8570790;597997;125821
8576310;611778;152979
8570787;597197;124383
8579264;586852;149144
8571342;599174;199691
8500997;634219;259806
8571293;591904;140076
8590257;648784;250486
8591822;560984;134162
8576777;574971;234737
8576790;605536;178481
8581327;604371;189776
8571972;597932;244187
8500659;583056;244201
8589093;659600;135550
8573037;659430;216019
8576512;646524;163946
8590292;666533;257154
8576858;614390;175218
8503198;696179;238214
8579547;614040;133870
8591929;613420;177007
8504778;579875;193625
8507856;612576;155405
8589213;597508;226354
8507982;593221;198272
8572032;587001;239237
8583458;517888;149938
8571618;666926;178723
8502768;644215;239317
8589690;667093;208257
8574779;742999;217656
8576150;755286;254032
8574409;755274;215975
8591809;755267;260413
8595645;755263;218621
8581339;642085;134551
8509300;761799;178775
8579057;557445;121205
8572667;755257;190205
8575776;722555;78715
8577157;668216;214631
8588906;682499;213400
8591284;678168;249415
8589808;668092;212226
8502887;645951;233541
8578893;643359;130043
8581130;588841;242686
8574895;710553;174211
8583541;723317;181264
8573354;723300;281004
8503279;723764;206331
8580903;723442;211081
8574004;723434;243216
8589509;723429;77807
8575586;723428;82702
8582979;724425;120076
8575805;724370;86780
8583535;724364;181316
8575801;724346;85569
8583838;724590;258781
8578581;724588;240985
8580611;724570;249226
8578554;724569;239985
8575458;724561;105362
8578579;724540;241991
8507191;624759;170797
8580032;724999;210235
8587121;736551;246445
8590319;736547;252456
8582894;736779;184900
8588244;736770;246359
8557015;583815;105495
8574152;756725;253350
8580691;688909;267650
8583427;709798;174402
8580036;717580;103000
8594224;716659;95138
8500749;561576;120667
8570483;560593;172237
8530779;736764;190593
8576338;618191;170936
8582019;736951;255821
8578558;711149;233380
8575391;711130;97040
8573282;711099;248680
8506758;710631;273745
8573646;710599;252600
8578559;710599;233250
8505222;710572;140011
8575843;710555;94517
8576957;710546;259844
8505789;710191;95507
8591479;710181;152816
8594580;637945;106488
8506859;709664;263168
8573439;709636;118924
8509450;737850;219634
8595380;737839;219673
8575241;737837;139883
8530495;737836;214800
8578561;709499;233660
8575683;709447;92835
8575739;709426;143209
8575846;709425;96230
8505602;709034;108579
8505033;585875;243209
8506967;708943;271985
8575685;708922;93657
8575661;708896;93183
8503638;708855;226731
8590711;690149;242580
8504950;566830;218490
8595414;738769;250600
8587143;738739;267648
8574874;738721;185104
8582167;738708;269186
8583106;739222;187346
8530963;739216;216212
8590349;739212;248312
8574048;739414;242337
8589533;739404;252522
8509737;707970;166420
8505872;707928;124018
8506902;707917;278205
8576071;707914;237349
8573300;707879;271322
8581710;707867;227939
8506869;707446;271193
8583776;707446;124321
8582408;707433;96105
8591858;707419;232224
8574680;740642;188686
8587141;740630;267557
8509773;741038;188954
8582917;741035;189067
8587170;740958;266093
8509893;740938;166763
8574681;740910;188186
8574606;740909;167991
8503879;669325;247250
8579362;669312;153611
8588500;741654;252438
8530496;741596;217031
8589638;741986;252352
8582915;741904;188943
8588536;742789;220775
8509651;742760;217433
8581170;742716;183913
8587343;742609;252505
8589901;742596;252212
8589596;743621;253335
8509872;743605;171837
8579979;743589;262109
8576011;705107;240179
8578991;705085;114902
8591750;705079;232240
8574601;744480;175126
8578943;708800;114726
8570411;559900;190670
8595933;538156;150989
8571860;536935;197874
8593058;499670;113450
8595033;497275;116681
8575561;703206;108048
8575566;703189;107890
8575567;703161;107603
8576093;703158;242890
8574057;747312;246380
8591829;673634;251661
8573330;701575;277425
8573310;701558;266475
8503177;701557;234509
8591551;701526;114333
8587941;701520;234109
8505853;701139;111940
8574592;750208;178479
8579830;750203;241949
8574821;750736;212331
8530500;750706;207618
8574688;750679;173239
8580750;751289;181664
8574555;751288;181521
8579884;751284;212477
8574075;751274;253025
8574686;751125;173591
8589135;576687;182674
8571187;641789;129451
8594265;718374;141626
8580337;612450;255675
8582626;698729;219440
8573766;698729;221704
8577500;698671;208057
8506444;758145;245626
8595509;566786;228783
8587405;758402;239451
8574145;758798;249950
8581489;759186;261898
8594424;760234;192525
8594428;760229;191861
8580957;760226;203451
8572764;640646;224572
8506472;730570;253277
8581836;571142;254428
8570580;558775;144950
8594430;760226;191535
8594418;760213;192699
8594406;760201;191458
8574701;760199;194925
8574496;760154;189460
8531334;760807;180768
8574882;760801;188588
8506453;760800;251200
8574115;760792;258282
8574711;760777;189838
8530580;760760;182917
8595538;693136;254459
8530391;693121;204009
8582788;732996;173399
8581253;724426;120604
8594845;719152;84713
8574659;761792;176487
8574501;761992;180304
8582832;761988;176974
8574092;761981;259181
8509790;761963;177392
8583391;761934;189417
8587927;692224;190775
8573484;692224;290100
8588024;692221;236319
8592418;692218;209373
8574917;762071;196337
8574970;762254;133902
8574503;762071;176703
8588227;762507;246320
8509789;762495;172705
8580921;762417;173129
8574098;762416;257179
8574916;762774;196630
8574131;762747;254881
8574915;762735;196472
8574099;762727;257360
8581190;762720;172292
8509301;762712;168740
8578457;762700;252350
8588229;762694;245175
8589540;762690;258990
8574864;762605;168876
8575882;691991;140717
8588225;762604;246530
8588223;763517;248349
8580473;622749;259550
8581305;710097;139992
8581263;720704;114450
8578345;718849;278861
8587019;672027;249523
8591842;559631;225256
8581045;759803;191184
8574919;763301;197320
8531180;763296;162573
8575113;763255;170315
8574634;763243;167578
8506455;763202;252642
8581835;568211;260285
8509682;763095;179068
8583813;763086;171530
8574504;763807;170954
8578456;763789;252976
8577410;682579;213560
8574102;763745;257048
8574106;764649;257333
8574629;764622;164239
8591296;682715;249153
8509874;765671;162755
8578429;765664;255613
8583644;765645;163157
8587887;793094;164120
8594575;638141;106939
8590601;694644;239721
8571560;626089;218799
8579827;753235;243109
8582542;547212;214802
8588676;508551;138799
8574110;765627;257784
8509876;767378;206711
8506463;767340;250714
8531055;770098;183716
8579854;770096;171402
8574836;778741;179268
8581203;780694;198158
8531102;780644;155223
8531090;780633;189879
8509096;780628;179723
8582958;781410;182483
8582849;783519;196070
8581452;783509;196190
8571039;634300;119900
8575773;723180;78302
8573786;703496;211348
8504781;569575;192300
8581199;783499;196350
8583628;825582;205270
8583627;825559;205059
8579858;829841;163356
8574857;829649;158991
8573558;687453;233112
8591903;687453;244811
8576221;687451;241052
8574781;828098;204766
8590694;687251;255507
8590879;687251;244479
8575119;771201;204332
8573709;683139;273225
8590709;683133;237259
8594253;683109;242620
8581780;682899;263480
8557033;679277;257029
8581378;702605;113768
8595937;534561;152552
8590708;682897;237493
8582005;682897;262661
8580583;682895;263678
8578805;739438;261453
8587336;736599;260300
8578801;736710;262358
8578802;737399;262775
8578803;737775;262394
8503278;723803;207359
8575807;723794;86589
8575146;724979;114348
8588555;723788;205834
8573956;737777;255947
8590706;682849;237838
8587326;682839;226570
8573105;682800;195473
8502992;682401;237780
8502784;682199;224780
8590465;682192;240427
8573190;682189;227880
8593449;681969;223460
8508755;681962;201157
8590486;681960;240014
8578362;681957;291111
8590467;681939;239479
8573188;681719;228365
8502781;681709;225240
8573610;726324;267100
8595389;726373;257028
8582130;573269;252051
8593894;507200;138369
8502251;681476;224906
8502864;681464;223890
8573147;681464;161326
8505798;681460;150405
8575903;681447;126946
8583340;710958;269739
8583321;710961;268676
8573798;710971;219833
8583596;727981;257976
8595451;710616;268824
8573301;710618;269124
8583320;710620;268100
8503394;710641;225977
8594761;710103;268475
8574888;708309;173635
8575538;708314;110378
8583426;708325;173336
8505646;708375;115926
8587606;707518;173073
8575529;707576;110851
8573315;707587;269223
8500653;572688;244567
8505459;706860;115879
8578565;706924;235180
8506867;705789;269661
8504893;557441;162409
8570663;564844;117846
8574892;711427;175433
8575533;705903;110164
8505081;705963;199984
8594538;706003;235356
8573318;706129;269590
8575534;706160;110111
8505638;704940;130882
8587502;704946;113486
8580991;704970;113892
8575472;704998;114018
8503159;705003;236014
8505637;705007;130141
8591547;705052;113103
8505639;705062;131890
8575515;705069;130639
8530945;705098;173400
8530670;705099;114224
8530453;703969;115814
8578979;704019;114302
8583081;584233;105586
8594295;698549;227310
8583489;569023;214971
8595508;567161;230369
8587963;704118;237154
8503753;704128;208589
8576052;704146;235702
8509992;731599;223265
8530406;704177;208586
8578977;704225;114201
8590448;702768;234985
8531070;702850;173145
8587991;702980;238135
8592294;701450;228664
8576033;701456;240549
8502794;675129;225780
8502884;675111;235322
8580759;569966;194633
8587722;674669;220760
8500893;569519;225991
8503170;696755;239164
8505260;694655;153637
8581743;694709;152596
8557061;645101;266353
8579190;686997;235579
8574276;752190;262056
8574279;751828;262706
8574095;745755;254315
8578490;725511;221538
8573563;688454;230233
8595160;634970;238939
8502395;639405;232867
8502770;644322;239967
8572685;637657;238486
8502399;638502;229923
8576635;625047;181980
8590066;600225;202400
8578765;659245;239740
8589854;666832;212845
8578725;651065;242257
8571191;644749;130590
8570534;653161;176457
8571601;664932;174630
8572991;643917;228981
8507612;602264;142027
8575068;774152;200611
8500558;653169;263173
8577251;658406;225742
8590254;658018;249883
8571392;601806;205581
8590978;695262;262877
8591411;683849;248672
8591087;685049;247821
8572148;599829;253156
8571866;536772;200996
8557127;644897;178598
8578777;641902;128344
8503952;691251;278736
8572930;668845;203587
8571346;594666;202131
8509715;797600;181428
8501748;646166;125532
8577428;687192;209633
8582565;650701;226103
8505738;646798;127552
8589937;626852;229210
8504198;583935;195632
8595172;503010;131617
8572504;658269;257399
8505718;642437;131693
8571603;667248;174774
8505717;641422;128914
8507600;601958;145063
8571649;597757;187338
8572294;634634;257722
8594279;582523;220724
8576837;612316;177107
8507098;600296;196964
8579413;605500;125700
8589465;617494;270539
8576383;634960;172427
8503880;665590;264932
8577935;599172;224031
8501518;615967;129818
8594271;584779;222349
8502775;660851;257010
8500387;631662;243336
8591672;722133;258202
8578246;617897;248850
8577037;633468;171057
8571513;605225;210781
8571339;624362;155411
8589172;576319;182548
8501522;616757;129082
8591281;679930;253298
8571587;656871;173740
8571168;641686;134100
8579808;712956;112193
8508703;635216;189599
8502685;645630;250218
8589975;609955;263450
8501324;629823;114718
8578023;628364;239722
8579847;744880;260563
8574751;772094;204529
8507728;600788;185729
8579130;568962;127189
8572660;645875;237059
8572401;645679;266020
8571360;598400;202425
8592628;487828;112950
8592944;498345;120576
8578071;611718;223118
8578548;642326;129643
8582963;598397;125659
8593709;554703;216167
8592484;583140;223661
8590057;598350;196450
8572391;646343;255976
8503875;665249;259500
8592534;689918;284086
8572455;650134;259988
8593037;496779;116190
8572513;660500;257356
8572958;687277;203361
8580547;571853;105759
8590065;600375;201914
8580664;589700;122369
8577612;554688;188401
8580481;537987;189090
8578676;641385;128687
8591323;682050;249846
8504663;558505;128991
8595695;633742;225883
8594683;614040;262464
8583852;619583;167079
8580548;571698;105594
8508733;666099;198500
8580895;653008;252088
8576537;643037;163532
8589696;666139;207150
8502684;645912;250695
8576398;582971;223339
8589477;615392;269272
8577910;626478;243224
8577183;666844;211957
8571659;602551;181889
8501745;594170;116269
8590039;600558;201425
8589195;627439;215833
8578278;627776;256362
8572374;606737;228992
8579739;546922;183346
8507603;600788;145710
8591044;677823;249445
8577022;604634;197207
8594623;607127;127457
8587022;644941;175687
8501973;624430;129738
8591940;538452;159075
8577411;682709;213740
8589015;604139;202980
8504573;574019;200123
8582642;640807;245184
8578020;625282;238515
8594703;601935;128447
8570385;547314;182924
8576366;615913;159598
8580932;653376;255866
8503587;661661;264877
8572843;648108;212128
8570218;544566;166494
8590135;645922;247791
8589028;605555;214090
8571671;591588;180161
8500767;654126;260998
8572380;610742;232808
8579382;562177;125475
8579383;562350;124926
8589390;617303;268911
8577319;648736;224086
8572425;634806;267412
8593811;533820;157042
8577012;604682;198800
8594255;683712;249613
8501769;586828;137259
8576627;618110;184887
8581061;640086;104454
8582583;595726;122515
8571256;590212;213278
8557071;572901;252768
8594620;607891;127507
8574661;761313;175242
8591342;682822;253393
8503190;707266;238315
8570932;599819;114477
8589266;598286;197786
8590162;658140;246988
8571597;661408;173260
8576582;614704;180039
8570782;596242;125409
8575191;721870;121924
8530643;688250;234913
8587023;646746;175551
8594145;596647;227793
8580591;580223;193306
8504919;572476;160355
8587229;613940;171401
8587110;604650;128823
8504540;574960;162049
8590139;645999;247988
8581353;581463;198989
8583372;589611;118626
8589842;666467;210376
8579312;503001;137099
8575635;717247;81317
8590114;600383;199111
8570540;580329;193921
8590250;665698;256783
8593660;553254;217869
8570684;583383;102588
8530630;659891;234469
8577168;668939;219404
8572810;640136;227382
8571421;598726;191734
8594138;598122;226372
8500652;584706;246855
8502557;653022;251943
8593846;541335;151425
8570901;600978;111402
8587040;486531;112028
8587748;614109;174482
8588841;534095;155419
8583242;650659;224750
8592738;506295;123371
8590105;594764;196645
8590298;667249;257076
8594090;598330;227355
8578964;706601;115755
8590075;599500;201325
8588521;596968;120489
8583665;634156;126364
8501896;654384;138818
8590156;646837;249846
8580442;603357;96886
8591910;613216;175981
8570811;600609;125340
8573221;686372;264182
8506760;707593;274005
8557040;685299;265354
8570224;526077;171897
8583698;536691;201699
8577184;667487;211978
8581106;655208;259491
8581472;653936;176063
8572450;656324;259384
8572648;646238;239593
8576379;529665;171926
8577305;645337;220855
8571173;647538;127261
8571474;596400;217922
8571257;590898;210197
8589852;665756;209270
8589409;621960;261685
8507662;538900;191920
8578703;654430;244219
8579603;559758;208295
8581949;645608;265379
8502089;645441;238070
8580014;655189;189046
8592314;606739;148674
8576864;614691;178493
8590184;665284;258022
8576812;610387;178100
8579875;594456;123240
8579336;634249;125478
8581321;685200;196210
8579267;586665;148611
8582643;641124;244979
8594788;595166;156815
8582719;635307;164710
8590225;659458;245915
8582655;640665;245348
8572801;639028;212054
8589074;600697;227414
8582674;545914;182148
8577054;647933;203731
8589821;668916;211450
8590820;685708;237723
8576387;636592;170890
8572820;644939;212758
8589878;601296;228138
8501977;591860;147525
8590079;601149;201089
8589817;664666;210767
8590094;595866;197308
8577656;553535;164923
8582569;590948;180118
8578189;614982;263981
8500794;642186;256844
8580325;599220;249370
8577724;562561;151386
8595466;505436;159342
8505719;638745;129234
8576988;601280;201673
8574941;787557;153718
8530668;775865;143626
8577901;579732;193544
8508461;668853;210912
8579486;603230;126647
8588761;607911;266468
8593500;625083;257618
8576516;648152;164690
8577353;660099;251800
8580743;636275;159997
8507975;595422;201878
8577286;659655;214272
8576482;596640;236423
8578247;617619;250059
8577291;654520;213597
8578013;641240;246850
8588469;691634;255532
8577328;651299;222600
8505686;607384;125143
8594272;584833;222110
8591926;613904;177469
8502703;657608;254251
8592358;615971;270663
8575897;684931;129801
8580735;611610;118913
8508746;661737;191322
8572558;665689;252639
8583696;539748;204787
8576657;582220;117748
8576554;615108;178999
8572495;660408;263547
8591031;685529;257025
8589486;616106;269190
8579053;559601;119700
8591401;679926;246710
8557005;610160;118723
8504603;587855;178598
8593809;534186;156096
8582485;646535;162630
8580320;658499;270469
8505680;610238;113587
8530632;657486;239575
8576786;578200;240499
8589979;609472;262774
8588517;597220;120326
8571877;531719;201176
8591928;613230;177735
8576838;613429;177566
8507675;539014;176681
8577646;634172;224367
8576859;614408;175713
8571047;633071;125098
8578973;608903;190873
8589985;609056;262166
8587741;659917;251878
8573477;688074;294150
8504499;573721;202786
8572007;588944;250755
8572964;652980;224975
8508899;652318;214836
8576316;615757;159556
8590286;647170;248646
8576981;601388;204545
8579706;646965;202289
8590246;665780;256321
8591441;679999;245870
8500463;615849;223154
8576655;580789;117207
8572283;631499;257364
8587818;614044;211199
8571215;585978;212401
8576817;614246;178723
8530631;659473;233064
8570961;571424;105128
8590886;686963;252367
8572846;647947;210362
8570939;600187;119656
8572395;645612;259854
8578649;643003;250213
8573071;673350;216336
8571718;618950;180411
8589994;599603;197933
8502679;658039;241935
8572823;642544;212265
8590576;688700;250206
8576186;686370;243850
8580235;601516;124528
8582597;618308;205655
8507564;649208;165818
8583497;573998;212866
8580329;653123;270842
8591331;679819;247598
8594693;596322;115126
8504277;536403;189869
8591889;617368;217479
8581474;652710;176537
8577404;683299;212100
8571985;601353;241806
8590111;600493;199330
8572834;645785;204308
8578244;619689;249543
8501325;628382;114487
8571865;536408;200394
8589476;617214;271009
8576348;618603;170984
8570271;539180;192520
8591921;613505;178056
8576263;680186;252827
8505698;612136;114795
8506666;667178;199377
8571127;631622;122206
8589053;601350;203801
8580821;656121;234387
8593130;505278;118611
8504396;550826;204315
8591213;680784;250618
8508498;687257;204646
8581518;643882;128505
8570734;592340;120399
8589922;606780;227770
8588845;533672;156419
8583666;561746;126025
8571598;662495;173671
8589814;666655;212710
8505729;644609;129698
8595924;786501;162606
8508780;644782;206835
8588530;610820;212710
8594492;641098;165084
8574943;785232;153655
8507964;536673;180654
8576866;614949;178328
8578164;605537;265746
8557053;571232;204192
8592726;505460;123910
8591086;682417;251320
8572113;604799;252024
8587105;578131;191514
8507855;614040;157304
8572529;657651;270239
8580889;664778;243346
8508704;633822;187736
8508669;662234;196033
8501961;647593;116211
8504970;553826;164963
8581363;655070;175411
8506879;691074;275900
8507368;632644;171177
8572258;630217;268154
8588904;605042;194455
8594095;598635;227438
8572864;633316;187227
8581101;599845;114729
8572342;602007;234975
8588482;614076;177907
8571105;634856;129440
8503722;698225;218268
8502095;646370;232122
8588515;601821;123583
8571875;530871;199903
8507679;537487;187420
8594494;643257;164575
8577456;695754;205152
8594200;598998;199562
8508696;615405;234798
8571220;587796;210397
8581787;610664;180120
8589483;615105;269124
8590825;685714;237958
8587895;794500;165276
8577728;574559;161264
8588395;628054;198258
8578645;644740;249567
8572419;639587;266953
8502683;645974;251543
8573367;718228;267653
8507731;599444;184902
8572833;646300;203184
8594999;616296;160381
8583345;577800;253223
8590074;600229;202705
8500550;657902;259800
8589284;607457;267023
8590214;647365;248995
8573070;673097;215963
8572969;654459;227071
8577905;630201;243421
8578203;607739;262097
8579541;617893;129905
8500990;605990;228822
8579872;718624;197638
8570812;600711;125871
8571144;633842;118847
8571658;603005;182075
8570175;545497;166029
8591328;678387;251923
8580321;657361;259012
8594698;601355;127318
8591265;679650;249269
8580276;664498;244607
8591629;716118;93908
8577940;596622;227390
8572393;646384;257890
8589457;617203;270204
8594919;600995;145435
8504867;562433;152420
8577981;644787;261419
8571585;658364;173514
8572466;653771;251865
8594599;564072;206349
8594280;582120;220994
8576900;616441;231232
8588697;646275;166797
8595919;608189;228642
8590038;599324;200424
8594322;645377;165492
8589847;666504;210630
8589169;577143;182441
8504766;590833;188972
8588368;625493;194307
8582875;622970;164820
8576353;620039;167039
8573430;736819;275080
8572811;640046;228001
8578335;621019;251689
8595388;725818;256554
8500750;609135;233597
8505685;611767;117087
8570951;612349;114611
8590194;664109;257581
8590178;665470;259277
8578914;665436;258717
8575180;722018;117712
8570862;590771;113868
8578307;613971;267197
8571749;614559;197509
8508691;651574;201749
8593382;588436;221850
8593348;588058;222280
8503955;691079;290315
8592725;504541;122631
8571847;758343;192290
8592719;505458;120682
8580518;723622;76743
8594434;760642;191824
8594444;760636;189666
8583567;708112;143130
8575463;724301;104320
8580076;719913;79819
8583671;574346;255097
8501792;574059;138497
8578257;624417;255565
8582737;528228;162507
8571982;593256;245918
8571965;593242;245707
8507974;587371;205631
8583307;579662;250154
8506479;732322;244220
8506855;712394;266809
8502689;660545;248452
8577775;573068;178592
8583063;613574;258460
8588751;612910;259047
8572917;656089;187715
8577304;645699;220658
8575631;718700;81001
8579716;642402;129185
8588465;597826;225614
8571267;587736;144947
8576736;648827;178373
8589988;659742;222619
8500595;646899;261267
8504905;572839;172591
8570968;568829;103082
8505479;696497;124087
8580187;802650;131742
8589765;662611;211254
8570907;605414;104286
8589964;576950;214799
8577996;637585;249330
8577993;638379;248217
8577991;638401;246945
8577997;638884;248383
8583070;655391;182589
8589882;602529;230273
8530714;774227;142162
8594991;565369;164181
8501221;560750;125347
8505690;614011;111641
8589037;604926;197156
8589052;603348;207269
8508073;599892;207682
8580403;599141;118863
8578503;643019;130776
8508775;665633;174746
8590248;666997;255824
8578198;609421;263470
8571599;663244;174017
8502874;660327;256656
8588843;533922;156186
8577409;682347;213158
8590282;647664;248346
8588563;604780;193560
8576520;584423;115588
8580265;699584;262604
8589798;666088;209862
8591824;681559;246352
8589240;602156;142276
8571771;616347;198870
8590106;595100;196775
8579344;650047;136161
8579709;646744;201204
8509281;816248;188318
8509711;816184;185109
8531182;815959;189791
8590661;688298;234579
8588000;688291;238356
8503972;688291;231124
8575691;688285;153147
8587119;699500;110701
8587017;699499;262670
8576057;699498;232503
8579891;752903;210358
8595256;752873;224248
8595441;752861;260599
8574638;808208;173337
8573564;688491;229924
8583096;806872;126746
8583713;806860;127014
8583597;806713;127178
8583097;806711;127399
8583093;806707;127561
8583090;806655;127709
8583092;806238;128287
8574798;801827;135705
8574806;801301;143099
8509687;787856;186222
8582887;787845;193170
8589203;675524;222070
8579885;750303;213286
8573081;675222;221637
8582853;786024;194730
8574977;785954;154355
8531149;785881;197950
8576224;688895;243067
8582889;785739;195470
8580033;749349;213750
8574945;784697;152812
8590452;784599;151400
8509081;784462;192940
8592594;784453;189163
8590458;784429;152430
8574788;784429;152637
8592593;784428;190145
8588894;784423;185680
8574948;784373;151245
8587444;784299;177200
8574849;784270;187257
8531094;784252;182319
8590459;784249;152350
8592595;784247;188810
8509878;784162;177784
8580796;702367;264385
8531136;702359;207336
8573126;702325;191984
8575572;702317;106613
8594731;702303;241593
8574949;783910;150863
8595925;783892;161851
8580216;783865;151912
8531152;783832;147267
8530685;783798;150825
8592614;783774;187335
8509082;783691;192585
8588892;783634;185871
8530954;783623;192460
8588030;689318;237062
8574950;783143;150285
8589585;747540;256457
8574243;747530;259499
8589630;747495;253400
8509083;783139;186939
8592613;783138;186674
8587327;782359;181480
8592610;782338;185703
8509762;782320;150189
8587193;746872;265644
8589577;746840;256114
8531091;782315;182819
8531150;782309;146563
8574956;782235;148049
8530965;782201;151864
8531089;782172;189572
8592609;782155;185510
8509088;781871;185662
8592605;781856;185230
8531106;781831;153689
8581204;781786;197485
8583881;781226;148142
8592608;782039;185272
8530741;781211;153070
8574255;746546;259024
8531018;781134;186737
8590562;689933;250173
8581442;781105;197799
8575087;781068;204878
8530537;780986;194823
8583544;780952;198071
8530538;780725;193205
8573515;703924;253900
8594338;690214;252422
8577478;690208;212095
8592539;690200;285808
8590587;690198;249823
8575091;779747;197445
8574834;779579;181237
8595927;779515;161857
8595262;704295;244940
8574060;745751;247657
8509975;777375;199166
8574655;777074;167350
8581053;776958;199367
8589900;742833;252356
8574652;776749;167025
8575083;776700;199542
8574651;776699;166725
8581174;776294;198478
8509736;776204;199662
8589611;745275;254072
8509862;775687;199737
8575066;773049;201930
8574962;772582;141062
8502970;683289;228360
8594661;770033;182929
8594660;770000;182801
8589640;744789;253589
8589572;744761;253262
8581480;744724;217154
8531053;769926;183730
8531052;769901;183099
8509282;769839;184100
8591721;769619;155555
8591720;769619;155555
8509158;769617;182565
